attributeName,attributeValue,testName,subTestName,subSubTestName,relaxedUpperLimit,upperLimit,measurementValue,lowerLimit,relaxedLowerLimit,measurementUnits,priority,status,failureMessage,startTime,stopTime,timeInterval
SwName,LN DFU,,,,,,,,,,,,,,,
SwVersion,A_2.33.0.2-M_2.1.0-S0.0.6,,,,,,,,,,,,,,,
PrimaryIdentity,DLX1443001H1M9K1K,,,,,,,,,,,,,,,
LimitVersion,v1.0.0,,,,,,,,,,,,,,,
FixtureID,SC20210131LH-000004,,,,,,,,,,,,,,,
HeadID,4,,,,,,,,,,,,,,,
,,RF,SmokeyTest_WDFU,BB_DS_EXIT,NA,0,0,0,NA,us,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.x_l3,NA,10,0.154,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.sysdump.socsysdump.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.sysdump.socsysdump.execTime,NA,2147483647,2.089093999999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.sysdump.bblibsysdump.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.sysdump.bblibsysdump.execTime,NA,2147483647,5.198462,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbloadfw.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbloadfw.execTime,NA,2147483647,10.91862199999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbreportvars.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbreportvars.execTime,NA,2147483647,3.595235999999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbrffescan.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbrffescan.execTime,NA,2147483647,43.56770199999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbaudiolb.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbaudiolb.execTime,NA,2147483647,0.003379,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbrtrans.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbrtrans.execTime,NA,2147483647,37.03009699999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbvinyl.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbvinyl.execTime,NA,2147483647,0.003306,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bboscarlb.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bboscarlb.execTime,NA,2147483647,0.003378,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbhebspmilb.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbhebspmilb.execTime,NA,2147483647,11.95673599999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbhostwake.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbhostwake.execTime,NA,2147483647,3.80467,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbsim.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbsim.execTime,NA,2147483647,3.921330999999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbcheckgpios.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbcheckgpios.execTime,NA,2147483647,4.638047,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbcheckcoredumpgpio.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbcheckcoredumpgpio.execTime,NA,2147483647,14.50869299999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbwci.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbwci.execTime,NA,2147483647,0.003337,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbwlspmilb.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbwlspmilb.execTime,NA,2147483647,0.003418,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbwarmreset.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbwarmreset.execTime,NA,2147483647,3.293556,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbnvrestore.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.baseband.bbnvrestore.execTime,NA,2147483647,0.003316,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.ds.dsbb.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.ds.dsbb.execTime,NA,2147483647,33.80813599999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.cleanup.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bbdfu.cleanup.execTime,NA,2147483647,1.103745999999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,mte.bbdfu.execTime,NA,2147483647,185.300856,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,mte.bbdfu.errorCount,NA,2147483647,0,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,WL_Train_Time,NA,50000,12956,600,NA,us,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wlvendor_1,NA,4294967295,1181315685,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_1,NA,4294967295,892221749,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_2,NA,4294967295,542262068,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_3,NA,4294967295,808333322,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_4,NA,4294967295,2003578938,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_5,NA,4294967295,542336368,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_6,NA,4294967295,540096032,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_7,NA,4294967295,842019377,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_8,NA,4294967295,540096570,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_9,NA,4294967295,858798644,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_10,NA,4294967295,908097125,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_11,NA,4294967295,1920166255,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_12,NA,4294967295,1847603763,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_13,NA,4294967295,774975534,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_14,NA,4294967295,842019374,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_15,NA,4294967295,824191095,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_16,NA,4294967295,1818324541,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_17,NA,4294967295,1916351542,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_18,NA,4294967295,876164128,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_19,NA,4294967295,1647321197,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_20,NA,4294967295,1718056037,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_21,NA,4294967295,1936990295,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_22,NA,4294967295,1280591187,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_23,NA,4294967295,1411981382,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_24,NA,4294967295,1464419360,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_25,NA,4294967295,808529200,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_26,NA,4294967295,1630878052,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,fwver_27,NA,4294967295,6512952,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-filename_1,NA,4294967295,1835427700,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-filename_2,NA,4294967295,1702065247,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-filename_3,NA,4294967295,842227505,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-filename_4,NA,4294967295,811545136,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-filename_5,NA,4294967295,845099310,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-filename_6,NA,4294967295,6449518,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_1,NA,4294967295,1650683193,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_2,NA,4294967295,875771960,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_3,NA,4294967295,1148346727,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_4,NA,4294967295,1869509492,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_5,NA,4294967295,1869575272,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_6,NA,4294967295,1398030676,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_7,NA,4294967295,1397443423,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_8,NA,4294967295,1195663154,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_9,NA,4294967295,861876528,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_10,NA,4294967295,1597124658,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_11,NA,4294967295,1597071176,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_12,NA,4294967295,1229146959,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_13,NA,4294967295,1381581358,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nvram-filename_14,NA,4294967295,7239277,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,chip-revision_1,NA,4294967295,2,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,silicon-revision_1,NA,4294967295,16944,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,module-revision_1,NA,4294967295,841888032,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,module-revision_2,NA,4294967295,538990141,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,module-revision_3,NA,4294967295,103,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,module-sn_1,NA,4294967295,825434160,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,module-sn_2,NA,4294967295,857749815,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,module-sn_3,NA,4294967295,540423456,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,module-sn_4,NA,4294967295,825630768,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,module-sn_5,NA,4294967295,50,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,mac-addr_1,NA,4294967295,1835098925,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,mac-addr_2,NA,4294967295,1633969266,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,mac-addr_3,NA,4294967295,3809343,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wifi_vendor,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wifi_model,NA,NA,17460,NA,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wifi_mac_addr,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wifi_chip_rev,NA,NA,2,NA,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wifi_silicon_rev,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,WIFI_ID_MODULE_REVISION,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,WIFI_SN,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wifi_fw,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wifi_nvram,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,WL_OTP_CRC_CALC,NA,NA,171,NA,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,WL_OTP_CRC_PROG,NA,NA,171,NA,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.2_l1,NA,10,0.291,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bt_vendor,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bt_model,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bt_mac_addr,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,bt_fw,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.sysdump.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.sysdump.execTime,NA,2147483647,10.665979,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlloadfw.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlloadfw.execTime,NA,2147483647,5.609587999999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlreportvars.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlreportvars.execTime,NA,2147483647,1.917745,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlotp.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlotp.execTime,NA,2147483647,1.19917,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlexcrc.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlexcrc.execTime,NA,2147483647,0.278281,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlrtrans.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlrtrans.execTime,NA,2147483647,2.937243,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlhostwake.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlhostwake.execTime,NA,2147483647,1.908806999999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wluart.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wluart.execTime,NA,2147483647,0.00336,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlcheckgpios.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlcheckgpios.execTime,NA,2147483647,1.956155,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlrffe.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.wlan.wlrffe.execTime,NA,2147483647,1.404868,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.ds.dswl.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.ds.dswl.execTime,NA,2147483647,24.334506,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.ds.dsbt.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.ds.dsbt.execTime,NA,2147483647,16.293765,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btloadfw.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btloadfw.execTime,NA,2147483647,1.216161999999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btcheckgpios.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btcheckgpios.execTime,NA,2147483647,2.21733,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btrffe.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btrffe.execTime,NA,2147483647,1.010866,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.bthostwake.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.bthostwake.execTime,NA,2147483647,0.854625,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btaudiolb.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btaudiolb.execTime,NA,2147483647,0.008382000000000001,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btds.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btds.execTime,NA,2147483647,1.7e-05,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btreportvars.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btreportvars.execTime,NA,2147483647,0.443183,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btspmi.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.bt.btspmi.execTime,NA,2147483647,0.921293,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.cleanup.ret,NA,0.5,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,wldfu.cleanup.execTime,NA,2147483647,1.104403,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,mte.wldfu.execTime,NA,2147483647,82.14189399999999,-2147483648,NA,s,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,mte.wldfu.errorCount,NA,2147483647,0,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,NFC_CLK_SRC,NA,2147483647,1,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,NFC_CLK_SRC_LOCK_Status,NA,2147483647,1,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,nxpse_os_version,NA,NA,13.3,NA,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,shvendor_1,NA,4294967295,1383036020,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,shvendor_2,NA,4294967295,1701995617,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,shvendor_3,NA,4294967295,109,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-version_1,NA,4294967295,2986476016,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-revision_1,NA,4294967295,112168,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-type_1,NA,4294967295,1298230901,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-type_2,NA,4294967295,1717658484,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-type_3,NA,4294967295,1970432366,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,firmware-type_4,NA,4294967295,103,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,sim-present_1,NA,4294967295,1433301877,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,sim-present_2,NA,4294967295,1886416754,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,sim-present_3,NA,4294967295,7628132,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,esim-present_1,NA,4294967295,1433301877,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,esim-present_2,NA,4294967295,1886416754,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,esim-present_3,NA,4294967295,7628132,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_version_sw_1,NA,4294967295,892415540,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_version_sw_2,NA,4294967295,908997689,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_hci_version_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_version_hw_1,NA,4294967295,808333358,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_version_hw_2,NA,4294967295,48,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_vendor_name_1,NA,4294967295,5134416,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_model_id_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_gates_list_1,NA,4294967295,859123252,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_gates_list_2,NA,4294967295,775237170,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_gates_list_3,NA,4294967295,875572788,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_gates_list_4,NA,4294967295,56,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_hw_name_1,NA,4294967295,5260338,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_hw_ver_1,NA,4294967295,7,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_jcop_seq_1,NA,4294967295,2072,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_os_ver_1,NA,4294967295,1245925200,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_os_ver_2,NA,4294967295,908996896,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_os_ver_3,NA,4294967295,1378956078,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_os_ver_4,NA,4294967295,857743452,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,p73_se_id_1,NA,4294967295,808727093,0,NA,,0,PASS,No user failure message was provided,,,
